CUSTOMER_ID,SIGNUP_DATE,CHURN_DATE,SUBSCRIPTION_PLAN,CONTRACT_TYPE,MONTHLY_FEE,SUPPORT_TICKETS,USAGE_HOURS
CUST-100420,3/26/2024,,Basic,Annual,29,0,37.3
CUST-100421,7/4/2024,,Pro,Monthly,79,1,59.6
CUST-100422,5/19/2023,,Pro,Monthly,79,2,33.5
CUST-100423,6/14/2024,,Basic,Monthly,29,4,13.3
CUST-100424,1/27/2023,,Basic,Monthly,29,2,49.6
CUST-100425,5/15/2022,,Basic,Monthly,29,2,36.8
CUST-100426,7/14/2022,,Basic,Monthly,29,1,29
CUST-100427,2/5/2023,,Basic,Annual,29,2,48.8
CUST-100428,10/2/2023,,Basic,Annual,29,0,33.1
CUST-100429,2/2/2022,,Basic,Monthly,29,3,40.3
CUST-100430,11/19/2023,,Enterprise,Monthly,299,2,34.4
CUST-100431,4/5/2023,,Pro,Annual,79,1,26.5
CUST-100432,8/12/2024,,Enterprise,Monthly,299,1,34.3
CUST-100433,6/1/2024,1/11/2025,Pro,Annual,79,4,33.7
CUST-100434,4/15/2023,,Basic,Annual,29,2,28.8
CUST-100435,1/10/2023,,Basic,Annual,29,2,60.5
CUST-100436,1/22/2022,,Pro,Monthly,79,1,30
CUST-100437,1/20/2024,,Basic,Monthly,29,3,65.5
CUST-100438,11/1/2023,,Basic,Annual,29,4,49.2
CUST-100439,2/7/2022,,Basic,Monthly,29,1,35.1
CUST-100440,8/18/2022,,Basic,Annual,29,3,31.9
CUST-100441,12/31/2022,,Basic,Monthly,29,0,35
CUST-100442,7/17/2023,1/23/2024,Basic,Annual,29,3,42.6
CUST-100443,3/14/2023,,Basic,Monthly,29,1,53.7
CUST-100444,2/15/2024,11/5/2024,Pro,Monthly,79,2,68.8
CUST-100445,10/10/2022,,Basic,Annual,29,3,25.7
CUST-100446,1/27/2022,,Pro,Annual,79,1,29.3
CUST-100447,8/14/2022,,Pro,Monthly,79,2,19.9
CUST-100448,10/4/2022,,Pro,Monthly,79,0,23.4
CUST-100449,3/8/2024,5/4/2024,Basic,Monthly,29,3,45
CUST-100450,9/1/2023,,Pro,Annual,79,1,37.1
CUST-100451,10/11/2022,4/24/2023,Basic,Monthly,29,2,41
CUST-100452,5/28/2024,10/31/2024,Basic,Annual,29,2,59.6
CUST-100453,8/17/2024,,Pro,Annual,79,3,51.9
CUST-100454,4/26/2023,,Basic,Monthly,29,0,55.4
CUST-100455,3/29/2023,,Basic,Monthly,29,1,39.6
CUST-100456,4/8/2024,,Basic,Annual,29,0,29.6
CUST-100457,3/26/2024,,Basic,Monthly,29,3,21
CUST-100458,10/21/2023,,Basic,Monthly,29,4,32.2
CUST-100459,5/31/2023,,Enterprise,Monthly,299,0,39.9
CUST-100460,7/1/2023,,Basic,Monthly,29,1,27.9
CUST-100461,7/11/2022,,Basic,Annual,29,2,32.7
CUST-100462,2/18/2022,,Pro,Monthly,79,3,19.4
CUST-100463,5/27/2023,,Pro,Monthly,79,0,30.3
CUST-100464,1/17/2022,9/9/2022,Enterprise,Monthly,299,1,47
CUST-100465,6/21/2022,4/6/2023,Enterprise,Annual,299,3,32.3
CUST-100466,8/8/2022,,Pro,Monthly,79,2,58
CUST-100467,6/7/2022,,Enterprise,Monthly,299,4,44.8
CUST-100468,4/22/2023,,Basic,Monthly,29,2,46.8
CUST-100469,2/15/2022,,Pro,Monthly,79,2,56
CUST-100470,1/8/2023,,Enterprise,Monthly,299,4,26.3
CUST-100471,6/2/2023,,Pro,Annual,79,2,43.9
CUST-100472,4/9/2022,7/14/2022,Enterprise,Annual,299,3,51.3
CUST-100473,6/10/2024,,Basic,Monthly,29,0,30.9
CUST-100474,1/15/2024,,Basic,Monthly,29,0,9.5
CUST-100475,2/6/2022,,Enterprise,Monthly,299,1,15.4
CUST-100476,10/7/2022,11/7/2022,Basic,Annual,29,3,26.5
CUST-100477,12/15/2022,,Pro,Monthly,79,3,34.6
CUST-100478,5/12/2023,,Basic,Monthly,29,1,53.9
CUST-100479,10/29/2022,,Pro,Annual,79,0,55.5
CUST-100480,6/30/2022,,Enterprise,Annual,299,2,42.2
CUST-100481,8/30/2023,,Basic,Monthly,29,2,42.1
CUST-100482,4/9/2022,,Basic,Monthly,29,2,29.8
CUST-100483,12/1/2023,,Basic,Annual,29,1,48.7
CUST-100484,9/19/2024,,Enterprise,Monthly,299,2,39.4
CUST-100485,4/26/2022,,Pro,Monthly,79,2,19.4
CUST-100486,7/10/2022,,Basic,Annual,29,2,47.1
CUST-100487,9/10/2022,,Basic,Monthly,29,2,55.1
CUST-100488,9/7/2024,,Pro,Monthly,79,1,59.7
CUST-100489,7/16/2024,,Pro,Annual,79,0,65.9
CUST-100490,9/9/2024,,Basic,Monthly,29,2,26.6
CUST-100491,6/10/2022,,Basic,Monthly,29,3,54.7
CUST-100492,9/13/2022,,Pro,Annual,79,3,31.3
CUST-100493,11/19/2022,,Pro,Monthly,79,2,15.1
CUST-100494,5/8/2022,7/3/2022,Enterprise,Monthly,299,2,5
CUST-100495,1/18/2022,,Basic,Annual,29,2,44.6
CUST-100496,3/3/2024,,Pro,Monthly,79,2,56.3
CUST-100497,1/5/2024,6/19/2024,Pro,Annual,79,2,31.3
CUST-100498,7/20/2023,,Enterprise,Monthly,299,5,46.1
CUST-100499,7/24/2023,,Basic,Monthly,29,4,23.7
CUST-100500,11/19/2022,6/26/2023,Basic,Annual,29,3,60.8
CUST-100501,5/21/2024,,Basic,Annual,29,3,32.4
CUST-100502,11/17/2023,8/24/2024,Enterprise,Annual,299,1,24.9
CUST-100503,3/2/2024,,Basic,Monthly,29,4,48.5
CUST-100504,9/18/2023,2/6/2024,Basic,Monthly,29,5,42.8
CUST-100505,10/15/2022,,Pro,Monthly,79,1,40.7
CUST-100506,7/31/2024,3/13/2025,Basic,Monthly,29,2,37.4
CUST-100507,5/3/2024,,Basic,Monthly,29,7,52.9
CUST-100508,10/25/2023,,Basic,Annual,29,3,34.9
CUST-100509,8/19/2024,,Pro,Monthly,79,4,46.7
CUST-100510,10/1/2023,,Pro,Monthly,79,2,26.8
CUST-100511,6/4/2022,,Pro,Monthly,79,1,38.7
CUST-100512,5/5/2023,7/31/2023,Enterprise,Monthly,299,1,13.6
CUST-100513,1/21/2023,8/22/2023,Basic,Annual,29,5,40.1
CUST-100514,9/12/2024,5/5/2025,Pro,Annual,79,6,40.6
CUST-100515,2/24/2024,,Basic,Monthly,29,1,32.5
CUST-100516,4/14/2022,,Basic,Annual,29,4,30
CUST-100517,7/17/2024,,Basic,Annual,29,2,54.3
CUST-100518,1/28/2023,,Basic,Annual,29,1,25.5
CUST-100519,3/21/2024,,Basic,Annual,29,2,35.4
CUST-100520,9/3/2022,,Basic,Monthly,29,4,44.9
CUST-100521,6/25/2022,,Pro,Monthly,79,0,30.9
CUST-100522,2/8/2022,,Basic,Monthly,29,3,34.5
CUST-100523,4/22/2023,,Pro,Monthly,79,3,45
CUST-100524,11/13/2023,,Basic,Monthly,29,1,26
CUST-100525,1/29/2024,8/11/2024,Basic,Annual,29,5,49.1
CUST-100526,6/22/2023,,Basic,Annual,29,1,48.3
CUST-100527,5/16/2024,,Basic,Annual,29,1,51.4
CUST-100528,3/28/2024,,Basic,Monthly,29,2,36.5
CUST-100529,7/9/2024,,Pro,Annual,79,1,51.9
CUST-100530,2/12/2023,4/11/2023,Pro,Annual,79,2,41
CUST-100531,6/9/2023,,Basic,Monthly,29,1,30.7
CUST-100532,4/7/2024,,Basic,Monthly,29,4,42.9
CUST-100533,5/21/2023,12/10/2023,Pro,Monthly,79,1,26.8
CUST-100534,6/21/2024,,Basic,Monthly,29,1,47.6
CUST-100535,4/4/2024,,Basic,Monthly,29,1,45.3
CUST-100536,2/5/2022,,Pro,Monthly,79,1,33
CUST-100537,11/16/2023,,Pro,Annual,79,4,41.6
CUST-100538,1/20/2022,,Pro,Monthly,79,2,37
CUST-100539,11/17/2022,,Pro,Annual,79,2,52.4
CUST-100540,2/15/2024,,Basic,Monthly,29,2,43
CUST-100541,5/27/2023,,Basic,Annual,29,3,51.3
CUST-100542,2/4/2023,,Basic,Annual,29,4,37.7
CUST-100543,10/16/2023,,Pro,Monthly,79,1,77.7
CUST-100544,8/29/2024,,Enterprise,Monthly,299,0,61
CUST-100545,6/1/2024,11/17/2024,Basic,Monthly,29,2,25
CUST-100546,4/16/2023,11/9/2023,Basic,Annual,29,4,51.6
CUST-100547,5/23/2022,,Basic,Monthly,29,1,35.5
CUST-100548,4/2/2022,9/9/2022,Basic,Monthly,29,4,40.3
CUST-100549,12/20/2022,,Basic,Monthly,29,2,35.1
CUST-100550,4/13/2024,,Pro,Monthly,79,0,45.5
CUST-100551,3/10/2024,,Enterprise,Monthly,299,1,18.7
CUST-100552,12/28/2023,9/2/2024,Basic,Monthly,29,3,31.5
CUST-100553,8/16/2024,,Basic,Annual,29,3,31
CUST-100554,5/3/2024,,Basic,Annual,29,0,34.1
CUST-100555,2/20/2022,,Basic,Monthly,29,2,12.5
CUST-100556,10/27/2023,,Basic,Annual,29,2,30.9
CUST-100557,11/29/2023,,Pro,Monthly,79,1,37.9
CUST-100558,7/29/2023,,Basic,Monthly,29,0,30.3
CUST-100559,7/9/2022,,Enterprise,Monthly,299,3,33.3
CUST-100560,5/5/2022,,Pro,Monthly,79,3,42.3
CUST-100561,5/30/2022,,Pro,Annual,79,0,58
CUST-100562,11/10/2022,,Basic,Monthly,29,1,50.6
CUST-100563,7/24/2023,2/20/2024,Pro,Annual,79,2,48.6
CUST-100564,12/8/2022,,Basic,Annual,29,3,70.4
CUST-100565,11/1/2022,,Basic,Monthly,29,3,40
CUST-100566,11/23/2023,,Basic,Monthly,29,1,53.5
CUST-100567,11/13/2023,8/29/2024,Enterprise,Annual,299,6,42.1
CUST-100568,4/17/2024,,Basic,Monthly,29,1,19.4
CUST-100569,2/22/2024,,Basic,Monthly,29,1,43.6
CUST-100570,2/23/2022,,Basic,Monthly,29,3,43.4
CUST-100571,3/20/2023,,Basic,Monthly,29,1,22.7
CUST-100572,9/5/2023,5/6/2024,Basic,Monthly,29,1,21.2
CUST-100573,9/19/2024,,Basic,Monthly,29,0,42.5
CUST-100574,9/21/2022,,Pro,Annual,79,1,26.1
CUST-100575,2/22/2022,,Basic,Annual,29,2,56.9
CUST-100576,7/26/2023,,Pro,Monthly,79,2,41.8
CUST-100577,9/12/2023,,Pro,Monthly,79,2,31.4
CUST-100578,1/5/2022,,Basic,Monthly,29,2,52.7
CUST-100579,4/13/2022,7/12/2022,Pro,Monthly,79,2,22.1
CUST-100580,7/15/2022,,Pro,Monthly,79,3,52.2
CUST-100581,2/13/2024,10/24/2024,Pro,Monthly,79,4,62.6
CUST-100582,5/26/2024,,Pro,Annual,79,1,40.9
CUST-100583,9/18/2024,,Pro,Annual,79,4,29.9
CUST-100584,6/2/2024,,Basic,Monthly,29,0,55.2
CUST-100585,12/16/2022,,Pro,Monthly,79,2,57.2
CUST-100586,2/16/2022,,Basic,Monthly,29,2,35.3
CUST-100587,5/16/2024,,Pro,Annual,79,1,33.9
CUST-100588,4/2/2024,,Basic,Monthly,29,1,41.7
CUST-100589,7/24/2024,,Pro,Monthly,79,3,23.5
CUST-100590,3/30/2024,,Basic,Monthly,29,5,67.3
CUST-100591,10/18/2023,,Pro,Monthly,79,1,46.3
CUST-100592,9/26/2022,,Pro,Monthly,79,1,18.6
CUST-100593,1/5/2023,,Enterprise,Annual,299,2,6.4
CUST-100594,9/28/2023,12/24/2023,Pro,Monthly,79,4,5
CUST-100595,4/16/2022,12/10/2022,Basic,Monthly,29,5,54.8
CUST-100596,11/1/2023,3/23/2024,Enterprise,Monthly,299,3,29.4
CUST-100597,10/21/2023,6/17/2024,Pro,Annual,79,1,11.3
CUST-100598,10/19/2023,,Pro,Annual,79,0,28
CUST-100599,4/30/2022,,Enterprise,Monthly,299,4,50.7
CUST-100600,4/10/2024,,Basic,Monthly,29,2,58.3
CUST-100601,2/26/2024,,Basic,Monthly,29,3,42.5
CUST-100602,8/27/2023,,Pro,Annual,79,1,12.2
CUST-100603,2/27/2022,6/25/2022,Pro,Monthly,79,2,54.1
CUST-100604,8/8/2024,,Basic,Monthly,29,3,28.9
CUST-100605,12/12/2022,,Pro,Monthly,79,0,75.8
CUST-100606,1/11/2024,,Basic,Annual,29,4,23.8
CUST-100607,4/19/2023,,Pro,Annual,79,4,42.9
CUST-100608,4/27/2022,8/22/2022,Pro,Monthly,79,3,30
CUST-100609,4/9/2024,,Basic,Monthly,29,3,54.2
CUST-100610,3/1/2024,,Pro,Monthly,79,2,35.6
CUST-100611,5/7/2022,,Pro,Monthly,79,2,38.1
CUST-100612,1/28/2023,,Basic,Monthly,29,1,44.8
CUST-100613,6/26/2024,,Basic,Monthly,29,4,5.6
CUST-100614,10/3/2023,,Basic,Monthly,29,3,52.1
CUST-100615,2/27/2022,7/30/2022,Pro,Annual,79,4,52.7
CUST-100616,9/26/2023,,Basic,Annual,29,5,33.6
CUST-100617,5/28/2023,,Basic,Monthly,29,1,53.5
CUST-100618,1/21/2024,7/9/2024,Basic,Annual,29,2,35
CUST-100619,3/12/2024,,Basic,Annual,29,0,18.9
CUST-100620,4/6/2022,10/14/2022,Pro,Monthly,79,2,8.9
CUST-100621,9/30/2023,,Pro,Annual,79,0,55.2
CUST-100622,4/28/2022,,Basic,Monthly,29,2,12.5
CUST-100623,7/14/2023,,Pro,Monthly,79,3,33.3
CUST-100624,8/24/2023,,Pro,Monthly,79,3,39.5
CUST-100625,5/3/2023,,Basic,Annual,29,1,28
CUST-100626,8/25/2022,,Basic,Monthly,29,0,30.1
CUST-100627,6/3/2024,,Enterprise,Monthly,299,2,9.6
CUST-100628,6/15/2024,,Pro,Annual,79,2,34.5
CUST-100629,9/29/2022,,Pro,Annual,79,1,51.5
CUST-100630,7/8/2022,,Basic,Monthly,29,1,20.9
CUST-100631,9/25/2024,,Pro,Monthly,79,5,40.5
CUST-100632,12/5/2023,,Pro,Monthly,79,3,46.1
CUST-100633,3/23/2023,,Pro,Monthly,79,2,44.5
CUST-100634,8/4/2023,,Enterprise,Monthly,299,0,36.9
CUST-100635,2/29/2024,10/20/2024,Enterprise,Monthly,299,4,25
CUST-100636,5/10/2024,8/19/2024,Enterprise,Monthly,299,4,5
CUST-100637,9/4/2022,,Basic,Annual,29,2,65.1
CUST-100638,8/20/2024,,Enterprise,Monthly,299,1,14.1
CUST-100639,3/17/2022,,Basic,Annual,29,2,26.2
CUST-100640,6/3/2022,1/13/2023,Enterprise,Monthly,299,0,35.7
CUST-100641,10/18/2023,,Basic,Annual,29,4,27.7
CUST-100642,3/11/2023,,Pro,Monthly,79,2,58.6
CUST-100643,9/23/2024,,Basic,Monthly,29,2,49.9
CUST-100644,3/27/2022,,Pro,Monthly,79,1,32.9
CUST-100645,11/28/2023,,Basic,Annual,29,2,22.7
CUST-100646,10/12/2022,,Basic,Monthly,29,1,31.8
CUST-100647,8/31/2024,,Pro,Monthly,79,3,43.9
CUST-100648,8/8/2022,,Pro,Monthly,79,1,54.3
CUST-100649,3/10/2022,,Basic,Monthly,29,1,10.3
CUST-100650,2/16/2022,,Basic,Monthly,29,5,44.5
CUST-100651,4/4/2022,8/21/2022,Basic,Annual,29,4,16.7
CUST-100652,1/20/2024,,Pro,Monthly,79,1,59.3
CUST-100653,8/15/2024,,Enterprise,Monthly,299,2,57.9
CUST-100654,3/29/2023,,Pro,Annual,79,3,37
CUST-100655,7/23/2022,12/29/2022,Basic,Monthly,29,1,39.8
CUST-100656,6/30/2024,,Basic,Monthly,29,1,54.4
CUST-100657,8/6/2022,,Enterprise,Monthly,299,1,38.9
CUST-100658,4/19/2023,,Basic,Monthly,29,1,30
CUST-100659,3/8/2023,,Pro,Monthly,79,3,32.9
CUST-100660,12/7/2022,,Basic,Monthly,29,1,43.2
CUST-100661,7/5/2023,,Pro,Annual,79,0,25
CUST-100662,9/4/2023,,Enterprise,Monthly,299,0,42.6
CUST-100663,10/16/2022,,Basic,Monthly,29,3,55.2
CUST-100664,9/11/2022,,Pro,Annual,79,0,50.1
CUST-100665,1/4/2024,2/8/2024,Pro,Annual,79,2,80.5
CUST-100666,12/23/2022,,Basic,Monthly,29,0,33.2
CUST-100667,1/23/2022,,Basic,Monthly,29,2,54.6
CUST-100668,2/1/2024,,Pro,Annual,79,1,22.3
CUST-100669,6/6/2023,,Basic,Monthly,29,0,45.9
CUST-100670,1/28/2024,,Pro,Monthly,79,1,57.3
CUST-100671,4/16/2024,,Basic,Monthly,29,4,40.5
CUST-100672,4/10/2022,,Basic,Monthly,29,1,26.7
CUST-100673,3/12/2024,,Basic,Monthly,29,2,20.4
CUST-100674,6/29/2022,,Basic,Annual,29,0,34.6
CUST-100675,8/11/2022,4/25/2023,Basic,Monthly,29,2,58.1
CUST-100676,6/24/2024,,Basic,Monthly,29,0,14.2
CUST-100677,2/1/2024,,Pro,Monthly,79,0,36.5
CUST-100678,10/21/2023,,Enterprise,Monthly,299,5,41.2
CUST-100679,3/18/2023,,Pro,Monthly,79,4,17.3
CUST-100680,8/31/2023,,Basic,Monthly,29,2,55.3
CUST-100681,2/8/2024,,Enterprise,Monthly,299,1,46.6
CUST-100682,11/21/2022,,Basic,Monthly,29,0,52.6
CUST-100683,5/31/2023,,Basic,Monthly,29,1,62
CUST-100684,1/16/2022,,Basic,Annual,29,2,48.9
CUST-100685,3/2/2024,,Basic,Monthly,29,0,60
CUST-100686,12/2/2022,,Enterprise,Monthly,299,1,25.9
CUST-100687,1/29/2024,4/13/2024,Basic,Monthly,29,2,43.2
CUST-100688,9/15/2022,,Pro,Monthly,79,2,42.9
CUST-100689,5/12/2023,,Basic,Annual,29,3,10
CUST-100690,9/14/2024,,Pro,Monthly,79,3,63.1
CUST-100691,6/14/2024,10/17/2024,Pro,Monthly,79,2,46.5
CUST-100692,6/9/2022,10/29/2022,Basic,Monthly,29,2,32.3
CUST-100693,4/20/2023,,Pro,Monthly,79,1,51
CUST-100694,5/1/2024,,Pro,Monthly,79,3,50.8
CUST-100695,10/26/2023,,Pro,Annual,79,3,53.2
CUST-100696,6/26/2024,10/17/2024,Pro,Monthly,79,1,39.6
CUST-100697,11/21/2023,,Pro,Monthly,79,3,38.3
CUST-100698,11/6/2023,4/9/2024,Basic,Monthly,29,1,72.2
CUST-100699,1/15/2023,,Pro,Monthly,79,1,49.1
CUST-100700,6/29/2023,,Basic,Monthly,29,2,34.6
CUST-100701,7/17/2024,,Basic,Monthly,29,3,40.4
CUST-100702,8/14/2024,,Enterprise,Monthly,299,0,42.8
CUST-100703,11/22/2023,,Basic,Monthly,29,2,13
CUST-100704,3/3/2023,,Basic,Annual,29,4,18.6
CUST-100705,9/5/2023,,Basic,Monthly,29,0,41.4
CUST-100706,9/25/2022,,Basic,Annual,29,4,77.4
CUST-100707,4/14/2024,,Basic,Monthly,29,0,39.3
CUST-100708,7/31/2023,,Enterprise,Annual,299,0,33.2
CUST-100709,2/21/2023,,Basic,Monthly,29,2,28.6
CUST-100710,6/17/2022,,Pro,Monthly,79,2,70.8
CUST-100711,4/21/2024,,Basic,Annual,29,2,53.8
CUST-100712,2/12/2022,,Pro,Annual,79,0,31.5
CUST-100713,7/10/2023,,Enterprise,Monthly,299,0,19.5
CUST-100714,10/12/2022,,Basic,Monthly,29,2,56
CUST-100715,2/1/2023,,Pro,Monthly,79,3,57.9
CUST-100716,1/12/2022,,Enterprise,Annual,299,3,41.5
CUST-100717,8/30/2023,,Pro,Monthly,79,0,30.5
CUST-100718,10/29/2022,,Basic,Monthly,29,0,52.2
CUST-100719,6/16/2024,,Pro,Annual,79,0,46.3
CUST-100720,9/10/2022,,Pro,Annual,79,2,15.6
CUST-100721,5/14/2023,,Basic,Monthly,29,1,41
CUST-100722,1/24/2024,,Basic,Monthly,29,1,53.6
CUST-100723,2/4/2022,,Basic,Monthly,29,0,38.2
CUST-100724,12/28/2023,,Basic,Monthly,29,2,32.1
CUST-100725,4/28/2024,,Enterprise,Annual,299,0,13.3
CUST-100726,3/31/2022,8/15/2022,Basic,Monthly,29,4,29.6
CUST-100727,2/15/2024,,Basic,Monthly,29,1,34.8
CUST-100728,8/28/2023,,Pro,Monthly,79,1,33.7
CUST-100729,7/10/2024,,Basic,Monthly,29,5,63.4
CUST-100730,8/27/2024,1/25/2025,Basic,Annual,29,2,32
CUST-100731,8/25/2023,,Pro,Monthly,79,0,11
CUST-100732,2/22/2023,,Basic,Monthly,29,3,43.1
CUST-100733,4/25/2022,,Basic,Annual,29,0,23.3
CUST-100734,9/9/2023,,Basic,Annual,29,4,40.1
CUST-100735,6/21/2024,,Pro,Monthly,79,1,31.9
CUST-100736,7/15/2022,,Pro,Monthly,79,0,26.5
CUST-100737,4/5/2024,,Enterprise,Annual,299,4,5
CUST-100738,5/16/2023,,Basic,Monthly,29,2,31.4
CUST-100739,9/18/2023,,Pro,Annual,79,2,61.5
CUST-100740,5/8/2023,,Enterprise,Monthly,299,3,36.1
CUST-100741,3/16/2022,,Basic,Monthly,29,2,38.1
CUST-100742,2/17/2023,,Enterprise,Annual,299,2,62.7
CUST-100743,1/11/2023,,Enterprise,Annual,299,4,61.3
CUST-100744,2/24/2023,,Basic,Monthly,29,0,31.3
CUST-100745,12/30/2023,,Basic,Monthly,29,4,39
CUST-100746,10/4/2022,,Basic,Annual,29,2,49.1
CUST-100747,1/31/2024,,Basic,Monthly,29,4,29.1
CUST-100748,11/7/2023,,Enterprise,Monthly,299,0,35.6
CUST-100749,1/29/2023,,Enterprise,Monthly,299,1,41.9
CUST-100750,5/18/2024,,Basic,Annual,29,1,31.5
CUST-100751,4/2/2023,,Pro,Annual,79,2,55.2
CUST-100752,7/8/2024,,Pro,Monthly,79,3,47.5
CUST-100753,7/11/2022,11/25/2022,Basic,Monthly,29,5,49.6
CUST-100754,1/9/2024,,Pro,Monthly,79,3,55.3
CUST-100755,11/20/2023,2/5/2024,Enterprise,Annual,299,4,53.5
CUST-100756,4/9/2022,,Basic,Monthly,29,4,46.1
CUST-100757,7/2/2023,,Basic,Monthly,29,2,30.3
CUST-100758,9/4/2024,,Basic,Monthly,29,0,58.7
CUST-100759,9/25/2024,,Basic,Monthly,29,2,24.6
CUST-100760,4/6/2022,8/12/2022,Basic,Monthly,29,4,27
CUST-100761,10/26/2023,5/19/2024,Basic,Monthly,29,2,43.7
CUST-100762,10/25/2023,12/18/2023,Pro,Annual,79,2,50.9
CUST-100763,7/9/2022,,Pro,Monthly,79,1,51.4
CUST-100764,1/6/2024,,Basic,Annual,29,1,63.8
CUST-100765,2/6/2022,,Basic,Monthly,29,1,39.5
CUST-100766,2/19/2024,4/16/2024,Pro,Annual,79,5,48.4
CUST-100767,1/4/2023,,Pro,Monthly,79,0,57.1
CUST-100768,11/26/2023,5/30/2024,Basic,Monthly,29,2,26.3
CUST-100769,6/9/2023,,Basic,Monthly,29,3,39.5
CUST-100770,10/6/2022,,Pro,Annual,79,1,32.1
CUST-100771,8/5/2022,10/12/2022,Basic,Monthly,29,3,55.7
CUST-100772,5/16/2024,,Basic,Annual,29,2,59
CUST-100773,5/22/2024,,Basic,Monthly,29,1,36.4
CUST-100774,3/8/2024,,Basic,Monthly,29,0,50.2
CUST-100775,9/30/2022,,Basic,Monthly,29,1,41.9
CUST-100776,5/30/2024,,Basic,Monthly,29,0,41.1
CUST-100777,3/3/2022,5/14/2022,Pro,Monthly,79,3,36.1
CUST-100778,8/19/2023,,Pro,Monthly,79,2,56.1
CUST-100779,5/29/2024,,Enterprise,Monthly,299,1,57.6
CUST-100780,12/30/2023,6/15/2024,Basic,Annual,29,2,52.4
CUST-100781,12/8/2022,,Basic,Annual,29,5,40.3
CUST-100782,2/1/2023,,Pro,Monthly,79,1,50.1
CUST-100783,11/30/2023,,Pro,Monthly,79,5,57.7
CUST-100784,1/19/2022,7/27/2022,Basic,Monthly,29,1,56.6
CUST-100785,6/26/2022,,Basic,Monthly,29,1,45.1
CUST-100786,9/4/2023,,Basic,Annual,29,2,23.9
CUST-100787,1/31/2023,,Basic,Monthly,29,2,35.7
CUST-100788,3/21/2023,,Basic,Monthly,29,1,63.7
CUST-100789,8/21/2022,,Enterprise,Annual,299,1,22.5
CUST-100790,7/3/2024,,Basic,Monthly,29,2,60.8
CUST-100791,3/17/2022,,Enterprise,Monthly,299,0,38.1
CUST-100792,9/22/2022,,Pro,Monthly,79,0,34.9
CUST-100793,3/31/2023,5/29/2023,Basic,Monthly,29,2,5
CUST-100794,3/6/2024,,Pro,Annual,79,0,44.8
CUST-100795,12/19/2023,,Pro,Annual,79,3,50.9
CUST-100796,1/5/2024,7/7/2024,Basic,Annual,29,4,27.9
CUST-100797,1/19/2023,,Basic,Annual,29,4,19.3
CUST-100798,7/18/2023,,Pro,Monthly,79,1,51.4
CUST-100799,4/30/2024,,Pro,Monthly,79,1,52.3
CUST-100800,5/21/2023,,Pro,Monthly,79,1,54.7
CUST-100801,1/2/2023,,Basic,Monthly,29,1,38.9
CUST-100802,5/24/2022,,Basic,Monthly,29,0,52.7
CUST-100803,6/3/2024,,Basic,Monthly,29,3,44.7
CUST-100804,3/10/2022,,Basic,Monthly,29,1,40.4
CUST-100805,4/9/2022,,Pro,Monthly,79,1,64.4
CUST-100806,1/31/2023,,Enterprise,Annual,299,2,28.5
CUST-100807,1/25/2022,,Pro,Monthly,79,3,35.9
CUST-100808,8/5/2024,,Pro,Annual,79,2,42.9
CUST-100809,6/9/2024,,Pro,Annual,79,4,28.8
CUST-100810,4/14/2023,,Pro,Annual,79,0,50.7
CUST-100811,4/29/2023,,Pro,Annual,79,2,54.2
CUST-100812,7/19/2023,,Basic,Monthly,29,5,45.8
CUST-100813,5/31/2022,10/8/2022,Enterprise,Monthly,299,4,40.2
CUST-100814,5/24/2022,,Basic,Monthly,29,2,55.3
CUST-100815,7/23/2023,,Basic,Annual,29,1,49.8
CUST-100816,2/8/2022,,Basic,Monthly,29,2,55.4
CUST-100817,4/19/2022,,Basic,Monthly,29,0,35.6
CUST-100818,11/24/2023,,Pro,Monthly,79,2,62.4
CUST-100819,2/11/2022,12/5/2022,Basic,Monthly,29,4,62.4
CUST-100820,7/5/2022,,Pro,Monthly,79,3,41.3
CUST-100821,7/23/2024,11/6/2024,Basic,Annual,29,0,26.6
CUST-100822,2/2/2023,,Basic,Annual,29,0,27.5
CUST-100823,8/11/2022,,Basic,Annual,29,5,42
CUST-100824,9/26/2023,,Pro,Monthly,79,2,27.3
CUST-100825,5/13/2022,,Pro,Annual,79,0,25.9
CUST-100826,6/12/2022,7/12/2022,Basic,Monthly,29,3,28.9
CUST-100827,8/3/2022,,Basic,Monthly,29,2,72
CUST-100828,1/3/2024,,Enterprise,Annual,299,1,41.3
CUST-100829,8/23/2022,,Basic,Annual,29,1,41.9
CUST-100830,4/22/2024,,Basic,Annual,29,3,49.4
CUST-100831,10/20/2023,,Basic,Monthly,29,1,20.7
CUST-100832,1/21/2024,,Basic,Monthly,29,4,28.6
CUST-100833,8/11/2023,,Basic,Monthly,29,1,40.5
CUST-100834,1/9/2022,,Basic,Annual,29,4,46.7
CUST-100835,3/15/2022,,Enterprise,Monthly,299,3,25.2
CUST-100836,8/11/2024,,Pro,Monthly,79,5,49.3
CUST-100837,5/7/2023,,Pro,Monthly,79,2,38.5
CUST-100838,7/1/2024,,Pro,Monthly,79,1,50
CUST-100839,9/10/2022,,Pro,Monthly,79,3,54
CUST-100840,8/18/2022,,Pro,Annual,79,2,50.7
CUST-100841,6/3/2023,,Enterprise,Monthly,299,5,64.2
CUST-100842,6/23/2022,,Basic,Annual,29,1,42.1
CUST-100843,10/15/2023,,Basic,Monthly,29,2,42
CUST-100844,6/17/2022,,Pro,Annual,79,1,27.2
